Sales_ID,Sold
6141,N
6142,N
6143,N
6144,N
6145,N
6146,N
6147,N
6148,N
6149,N
6150,N
6151,N
6152,N
6153,N
6154,N
6155,N
6156,N
6157,N
6158,N
6159,N
6160,N
6161,N
6162,N
6163,N
6164,N
6165,N
6166,N
6167,N
6168,N
6169,N
6170,N
6171,N
6172,N
6173,N
6174,N
6175,N
6176,N
6177,N
6178,N
6179,N
6180,N
6181,N
6182,N
6183,N
6184,N
6185,N
6186,N
6187,N
6188,N
6189,N
6190,N
6191,N
6192,N
6193,N
6194,N
6195,N
6196,N
6197,N
6198,N
6199,N
6200,N
6201,N
6202,N
6203,N
6204,N
6205,N
6206,N
6207,N
6208,N
6209,N
6210,N
6211,N
6212,N
6213,N
6214,N
6215,N
6216,N
6217,N
6218,N
6219,N
6220,N
6221,N
6222,N
6223,N
6224,N
6225,N
6226,N
6227,N
6228,N
6229,N
6230,N
6231,N
6232,N
6233,N
6234,N
6235,N
6236,N
6237,N
6238,N
6239,N
6240,N
6241,N
6242,N
6243,N
6244,N
6245,N
6246,N
6247,N
6248,N
6249,N
6250,N
6251,N
6252,N
6253,N
6254,N
6255,N
6256,N
6257,N
6258,N
6259,N
6260,N
6261,N
6262,N
6263,N
6264,N
6265,N
6266,N
6267,N
6268,N
6269,N
6270,N
6271,N
6272,N
6273,N
6274,N
6275,N
6276,N
6277,N
6278,N
6279,N
6280,N
6281,N
6282,N
6283,N
6284,N
6285,N
6286,N
6287,N
6288,N
6289,N
6290,N
6291,N
6292,N
6293,N
6294,N
6296,N
6297,N
6298,N
6299,N
6300,N
6301,N
6302,N
6303,N
6304,N
6305,N
6306,N
6307,N
6308,N
6309,N
6310,N
6311,N
6312,N
6313,N
6314,N
6315,N
6317,N
6318,N
6319,N
6320,N
6321,N
6322,N
6323,N
6324,N
6325,N
6326,N
6327,N
6328,N
6329,N
6330,N
6331,N
6332,N
6333,N
6334,N
6335,N
6336,N
6337,N
6338,N
6339,N
6340,N
6341,N
6342,N
6343,N
6344,N
6345,N
6346,N
6347,N
6348,N
6351,N
6352,N
6353,N
6354,N
6356,N
6357,N
6358,N
6359,N
6360,N
6361,N
6362,N
6363,N
6364,N
6365,N
6366,N
6367,N
6368,N
6369,N
6370,N
6371,N
6372,N
6373,N
6374,N
6375,N
6376,N
6377,N
6378,N
6379,N
6380,N
6381,N
6382,N
6383,N
6384,N
6385,N
6386,N
6387,N
6388,N
6389,N
6390,N
6391,N
6393,N
6394,N
6395,N
6396,N
6397,N
6398,N
6399,N
6400,N
6401,N
6402,N
6403,N
6404,N
6406,N
6407,N
6408,N
6409,N
6410,N
6411,N
6412,N
6413,N
6414,N
6415,N
6416,N
6417,N
6418,N
6419,N
6420,N
6421,N
6422,N
6423,N
6424,N
6425,N
6426,N
6427,N
6428,N
6429,N
6430,N
6431,N
6432,N
6433,N
6434,N
6435,N
6436,N
6437,N
6438,N
6439,N
6440,N
6441,N
6442,N
6443,N
6444,N
6445,N
6446,N
6447,N
6448,N
6449,N
6450,N
6451,N
6452,N
6453,N
6454,N
6455,N
6456,N
6457,N
6458,N
6459,N
6460,N
6461,N
6462,N
6463,N
6464,N
6465,N
6466,N
6467,N
6468,N
6469,N
6470,N
6471,N
6472,N
6473,N
6474,N
6475,N
6476,N
6477,N
6478,N
6479,N
6480,N
6481,N
6482,N
6483,N
6484,N
6485,N
6486,N
6487,N
6488,N
6489,N
6490,N
6491,N
6492,N
6493,N
6494,N
6495,N
6496,N
6497,N
6498,N
6499,N
6500,N
6501,N
6502,N
6503,N
6504,N
6505,N
6506,N
6507,N
6508,N
6509,N
6510,N
6511,N
6512,N
6513,N
6514,N
6515,N
6516,N
6518,N
6519,N
6520,N
6521,N
6522,N
6523,N
6524,N
6525,N
6526,N
6527,N
6528,N
6529,N
6530,N
6531,N
6532,N
6533,N
6534,N
6535,N
6536,N
6538,N
6539,N
6540,N
6541,N
6542,N
6543,N
6544,N
6545,N
6546,N
6547,N
6548,N
6549,N
6550,N
6551,N
6552,N
6553,N
6554,N
6555,N
6556,N
6557,N
6558,N
6559,N
6560,N
6561,N
6562,N
6563,N
6564,N
6565,N
6566,N
6567,N
6568,N
6569,N
6570,N
6571,N
6572,N
6573,N
6574,N
6575,N
6576,N
6577,N
6578,N
6579,N
6580,N
6581,N
6582,N
6583,N
6584,N
6585,N
6586,N
6587,N
6588,N
6589,N
6590,N
6591,N
6592,N
6593,N
6594,N
6595,N
6596,N
6597,N
6598,N
6600,N
6601,N
6602,N
6603,N
6604,N
6605,N
6606,N
6607,N
6608,N
6609,N
6610,N
6611,N
6612,N
6613,N
6614,N
6615,N
6616,N
6617,N
6618,N
6619,N
6620,N
6621,N
6622,N
6623,N
6624,N
6625,N
6626,N
6627,N
6628,N
6629,N
6630,N
6631,N
6632,N
6633,N
6634,N
6635,N
6636,N
6637,N
6638,N
6639,N
6640,N
6641,N
6642,N
6643,N
6644,N
6645,N
6646,N
6647,N
6648,N
6649,N
6651,N
6653,N
6654,N
6655,N
6656,N
6657,N
6658,N
6659,N
6660,N
6661,N
6662,N
6663,N
6664,N
6665,N
6666,N
6667,N
6668,N
6669,N
6670,N
6671,N
6672,N
6673,N
6674,N
6675,N
6676,N
6677,N
6678,N
6679,N
6680,N
6681,N
6682,N
6683,N
6684,N
6685,N
6686,N
6687,N
6688,N
6689,N
6690,N
6691,N
6692,N
6693,N
6694,N
6695,N
6696,N
6697,N
6698,N
6699,N
6700,N
6701,N
6702,N
6703,N
6704,N
6705,N
6706,N
6707,N
6708,N
6709,N
6710,N
6711,N
6712,N
6713,N
6714,N
6715,N
6716,N
6718,N
6719,N
6720,N
6721,N
6722,N
6723,N
6724,N
6725,N
6726,N
6727,N
6728,N
6729,N
6730,N
6732,N
6733,N
6734,N
6735,N
6736,N
6737,N
6738,N
6739,N
6740,N
6741,N
6742,N
6743,N
6744,N
6745,N
6746,N
6747,N
6748,N
6749,N
6750,N
6751,N
6752,N
6753,N
6754,N
6755,N
6756,N
6757,N
6758,N
6759,N
6760,N
6761,N
6762,N
6763,N
6764,N
6765,N
6766,N
6767,N
6768,N
6769,N
6770,N
6771,N
6772,N
6773,N
6774,N
6775,N
6776,N
6778,N
6779,N
6780,N
6781,N
6782,N
6783,N
6784,N
6785,N
6786,N
6787,N
6788,N
6789,N
6790,N
6791,N
6792,N
6793,N
6794,N
6795,N
6796,N
6797,N
6798,N
6799,N
6800,N
6801,N
6802,N
6803,N
6804,N
6805,N
6806,N
6807,N
6808,N
6809,N
6810,N
6811,N
6812,N
6813,N
6814,N
6815,N
6816,N
6817,N
6818,N
6819,N
6820,N
6821,N
6822,N
6823,N
6824,N
6825,N
6826,N
6827,N
6828,N
6829,N
6830,N
6831,N
6832,N
6833,N
6834,N
6835,N
6836,N
6837,N
6838,N
6839,N
6840,N
6841,N
6842,N
6843,N
6844,N
6845,N
6846,N
6847,N
6848,N
6849,N
6850,N
6851,N
6852,N
6853,N
6854,N
6855,N
6856,N
6857,N
6858,N
6859,N
6861,N
6862,N
6863,N
6864,N
6865,N
6866,N
6867,N
6868,N
6869,N
6870,N
6871,N
6872,N
6873,N
6874,N
6875,N
6876,N
6877,N
6878,N
6879,N
6880,N
6881,N
6882,N
6883,N
6884,N
6885,N
6886,N
6887,N
6888,N
6889,N
6890,N
6891,N
6892,N
6893,N
6894,N
6895,N
6896,N
6897,N
6898,N
6899,N
6900,N
6901,N
6902,N
6903,N
6904,N
6905,N
6906,N
6907,N
6908,N
6909,N
6910,N
6912,N
6914,N
6915,N
6916,N
6917,N
6919,N
6920,N
6921,N
6922,N
6923,N
6924,N
6925,N
6926,N
6927,N
6928,N
6929,N
6930,N
6931,N
6932,N
6933,N
6934,N
6936,N
6937,N
6938,N
6939,N
6940,N
6941,N
6942,N
6943,N
6944,N
6945,N
6946,N
6947,N
6948,N
6949,N
6950,N
6951,N
6952,N
6953,N
6954,N
6955,N
6956,N
6957,N
6958,N
6959,N
6960,N
6961,N
6962,N
6963,N
6964,N
6965,N
6966,N
6967,N
6968,N
6969,N
6970,N
6971,N
6972,N
6973,N
6974,N
6975,N
6976,N
6977,N
6978,N
6979,N
6980,N
6981,N
6982,N
6983,N
6984,N
6985,N
6986,N
6987,N
6988,N
6989,N
6990,N
6991,N
6992,N
6993,N
6994,N
6995,N
6996,N
6997,N
6998,N
6999,N
7000,N
7001,N
7002,N
7003,N
7004,N
7005,N
7006,N
7007,N
7008,N
7009,N
7010,N
7011,N
7012,N
7014,N
7015,N
7016,N
7017,N
7018,N
7019,N
7020,N
7021,N
7022,N
7023,N
7024,N
7025,N
7026,N
7027,N
7028,N
7029,N
7030,N
7031,N
7032,N
7033,N
7034,N
7035,N
7036,N
7037,N
7038,N
7039,N
7040,N
7041,N
7042,N
7043,N
7044,N
7045,N
7046,N
7047,N
7048,N
7049,N
7050,N
7051,N
7052,N
7053,N
7054,N
7055,N
7056,N
7057,N
7058,N
7059,N
7060,N
7061,N
7062,N
7063,N
7064,N
7065,N
7066,N
7067,N
7068,N
7069,N
7070,N
7071,N
7072,N
7073,N
7074,N
7075,N
7076,N
7077,N
7078,N
7079,N
7080,N
7081,N
7082,N
7083,N
7084,N
7085,N
7086,N
7088,N
7089,N
7090,N
7091,N
7092,N
7093,N
7094,N
7095,N
7096,N
7097,N
7098,N
7099,N
7100,N
7101,N
7102,N
7103,N
7104,N
7105,N
7106,N
7107,N
7108,N
7109,N
7110,N
7111,N
7112,N
7113,N
7114,N
7115,N
7116,N
7117,N
7118,N
7119,N
7120,N
7121,N
7122,N
7123,N
7124,N
7125,N
7126,N
7127,N
7129,N
7130,N
7131,N
7132,N
7133,N
7134,N
7135,N
7136,N
7137,N
7138,N
7139,N
7140,N
7141,N
7142,N
7143,N
7144,N
7145,N
7146,N
7147,N
7148,N
7149,N
7150,N
7151,N
7152,N
7153,N
7154,N
7155,N
7156,N
7157,N
7158,N
7159,N
7160,N
7161,N
7162,N
7163,N
7164,N
7165,N
7166,N
7167,N
7168,N
7169,N
7170,N
7171,N
7172,N
7173,N
7174,N
7175,N
7176,N
7177,N
7178,N
7179,N
7181,N
7182,N
7183,N
7184,N
7185,N
7186,N
7187,N
7188,N
7189,N
7190,N
7191,N
7192,N
7193,N
7194,N
7195,N
7196,N
7197,N
7198,N
7199,N
7200,N
7201,N
7202,N
7203,N
7204,N
7205,N
7206,N
7207,N
7208,N
7210,N
7211,N
7212,N
7213,N
7214,N
7215,N
7216,N
7217,N
7218,N
7219,N
7220,N
7221,N
7222,N
7223,N
7224,N
7225,N
7226,N
7227,N
7228,N
7229,N
7230,N
7231,N
7232,N
7233,N
7234,N
7235,N
7236,N
7237,N
7238,N
7239,N
7240,N
7241,N
7242,N
7243,N
7244,N
7245,N
7246,N
7247,N
7248,N
7249,N
7250,N
7251,N
7252,N
7253,N
7254,N
7255,N
7256,N
7257,N
7258,N
7259,N
7260,N
7261,N
7262,N
7263,N
7264,N
7265,N
7266,N
7267,N
7268,N
7269,N
7270,N
7271,N
7272,N
7274,N
7275,N
7277,N
7278,N
7279,N
7280,N
7281,N
7282,N
7283,N
7284,N
7285,N
7286,N
7287,N
7288,N
7289,N
7290,N
7291,N
7292,N
7293,N
7294,N
7295,N
7296,N
7297,N
7298,N
7299,N
7300,N
7301,N
7302,N
7304,N
7305,N
7306,N
7307,N
7308,N
7309,N
7310,N
7311,N
7312,N
7313,N
7314,N
7315,N
7316,N
7317,N
7318,N
7319,N
7320,N
7321,N
7322,N
7323,N
7324,N
7325,N
7326,N
7327,N
7328,N
7329,N
7330,N
7331,N
7332,N
7333,N
7334,N
7335,N
7336,N
7337,N
7338,N
7339,N
7340,N
7341,N
7342,N
7343,N
7344,N
7345,N
7346,N
7347,N
7348,N
7349,N
7350,N
7351,N
7352,N
7353,N
7354,N
7355,N
7356,N
7357,N
7358,N
7360,N
7361,N
7363,N
7364,N
7365,N
7366,N
7367,N
7368,N
7369,N
7370,N
7371,N
7372,N
7373,N
7375,N
7376,N
7377,N
7378,N
7379,N
7380,N
7381,N
7382,N
7383,N
7384,N
7385,N
7386,N
7387,N
7388,N
7389,N
7390,N
7391,N
7392,N
7393,N
7394,N
7395,N
7396,N
7397,N
7398,N
7399,N
7400,N
7401,N
7402,N
7403,N
7404,N
7405,N
7406,N
7407,N
7408,N
7409,N
7410,N
7411,N
7412,N
7413,N
7414,N
7415,N
7416,N
7417,N
7418,N
7419,N
7420,N
7421,N
7422,N
7424,N
7425,N
7426,N
7427,N
7428,N
7429,N
7430,N
7431,N
7432,N
7433,N
7435,N
7436,N
7437,N
7439,N
7440,N
7441,N
7442,N
7443,N
7444,N
7445,N
7446,N
7447,N
7448,N
7449,N
7450,N
7451,N
7452,N
7453,N
7454,N
7456,N
7457,N
7458,N
7459,N
7460,N
7461,N
7462,N
7463,N
7464,N
7465,N
7466,N
7467,N
7468,N
7469,N
7470,N
7471,N
7472,N
7473,N
7475,N
7476,N
7477,N
7478,N
7479,N
7480,N
7481,N
7482,N
7483,N
7484,N
7485,N
7486,N
7487,N
7488,N
7489,N
7490,N
7491,N
7492,N
7493,N
7494,N
7495,N
7496,N
7497,N
7498,N
7499,N
7500,N
7501,N
7502,N
7503,N
7504,N
7505,N
7506,N
7507,N
7508,N
7509,N
7510,N
7511,N
7512,N
7513,N
7514,N
7515,N
7516,N
7517,N
7518,N
7519,N
7520,N
7521,N
7522,N
7523,N
7524,N
7525,N
7526,N
7527,N
7528,N
7530,N
7531,N
7532,N
7533,N
7534,N
7535,N
7536,N
7537,N
7538,N
7540,N
7541,N
7542,N
7543,N
7544,N
7545,N
7546,N
7547,N
7548,N
7549,N
7550,N
7551,N
7552,N
7553,N
7554,N
7555,N
7556,N
7557,N
7558,N
7559,N
7560,N
7561,N
7562,N
7563,N
7564,N
7565,N
7566,N
7567,N
7568,N
7569,N
7570,N
7571,N
7572,N
7573,N
7574,N
7575,N
7576,N
7577,N
7578,N
7579,N
7580,N
7581,N
7584,N
7585,N
7586,N
7587,N
7588,N
7589,N
7590,N
7591,N
7592,N
7593,N
7594,N
7595,N
7597,N
7598,N
7599,N
7600,N
7601,N
7602,N
7603,N
7604,N
7605,N
7606,N
7607,N
7608,N
7609,N
7610,N
7611,N
7612,N
7613,N
7614,N
7615,N
7616,N
7617,N
7618,N
7619,N
7620,N
7621,N
7622,N
7623,N
7624,N
7625,N
7626,N
7627,N
7628,N
7629,N
7630,N
7631,N
7632,N
7633,N
7634,N
7635,N
7636,N
7637,N
7638,N
7639,N
7640,N
7641,N
7642,N
7643,N
7644,N
7645,N
7646,N
7647,N
7648,N
7649,N
7650,N
7651,N
7653,N
7654,N
7655,N
7656,N
7657,N
7658,N
7659,N
7660,N
7661,N
7662,N
7663,N
7664,N
7665,N
7666,N
7667,N
7668,N
7669,N
7670,N
7671,N
7672,N
7673,N
7674,N
7675,N
7676,N
7677,N
7678,N
7679,N
7680,N
7681,N
7682,N
7683,N
7684,N
7685,N
7686,N
7687,N
7688,N
7689,N
7690,N
7691,N
7692,N
7693,N
7694,N
7695,N
7696,N
7697,N
7698,N
7699,N
7700,N
7701,N
7702,N
7703,N
7704,N
7705,N
7706,N
7707,N
7708,N
7709,N
7710,N
7711,N
7712,N
7713,N
7714,N
7715,N
7716,N
7717,N
7718,N
7719,N
7720,N
7721,N
7722,N
7723,N
7724,N
7725,N
7726,N
7727,N
7728,N
7729,N
7730,N
7732,N
7733,N
7734,N
7735,N
7736,N
7737,N
7738,N
7739,N
7740,N
7742,N
7743,N
7744,N
7745,N
7746,N
7747,N
7748,N
7749,N
7750,N
7751,N
7752,N
7753,N
7754,N
7755,N
7756,N
7757,N
7758,N
7759,N
7760,N
7761,N
7762,N
7763,N
7764,N
7765,N
7766,N
7767,N
7768,N
7769,N
7770,N
7771,N
7772,N
7773,N
7774,N
7775,N
7776,N
7777,N
7778,N
7779,N
7780,N
7781,N
7782,N
7783,N
7784,N
7785,N
7786,N
7787,N
7788,N
7789,N
7790,N
7791,N
7792,N
7793,N
7794,N
7795,N
7796,N
7797,N
7798,N
7799,N
7800,N
7801,N
7802,N
7803,N
7804,N
7805,N
7806,N
7807,N
7808,N
7809,N
7810,N
7811,N
7812,N
7813,N
7814,N
7815,N
7816,N
7817,N
7818,N
7819,N
7820,N
7821,N
7822,N
7823,N
7824,N
7825,N
7826,N
7827,N
7828,N
7829,N
7830,N
7831,N
7832,N
7833,N
7834,N
7835,N
7836,N
7837,N
7838,N
7839,N
7840,N
7841,N
7842,N
7843,N
7844,N
7845,N
7846,N
7848,N
7849,N
7850,N
7851,N
7852,N
7853,N
7854,N
7855,N
7856,N
7857,N
7858,N
7859,N
7860,N
7861,N
7862,N
7863,N
7864,N
7865,N
7866,N
7867,N
7868,N
7869,N
7870,N
7871,N
7872,N
7873,N
7874,N
7875,N
7876,N
7877,N
7878,N
7879,N
7880,N
7881,N
7882,N
7883,N
7884,N
7885,N
7886,N
7887,N
7888,N
7889,N
7890,N
7891,N
7892,N
7893,N
7894,N
7895,N
7896,N
7897,N
7898,N
7899,N
7900,N
7901,N
7902,N
7903,N
7904,N
7905,N
7906,N
7907,N
7908,N
7909,N
7910,N
7911,N
7912,N
7913,N
7914,N
7915,N
7916,N
7917,N
7918,N
7919,N
7920,N
7921,N
7922,N
7923,N
7924,N
7925,N
7926,N
7927,N
7928,N
7929,N
7930,N
7931,N
7932,N
7933,N
7934,N
7935,N
7936,N
7937,N
7938,N
7939,N
7940,N
7941,N
7942,N
7943,N
7944,N
7945,N
7946,N
7947,N
7948,N
7949,N
7950,N
7951,N
7952,N
7953,N
7954,N
7955,N
7956,N
7957,N
7958,N
7959,N
7960,N
7961,N
7962,N
7963,N
7964,N
7965,N
7966,N
7967,N
7968,N
7969,N
7970,N
7971,N
7972,N
7973,N
7974,N
7975,N
7976,N
7977,N
7978,N
7979,N
7980,N
7981,N
7982,N
7983,N
7984,N
7985,N
7986,N
7987,N
7988,N
7989,N
7990,N
7991,N
7992,N
7993,N
7994,N
7995,N
7996,N
7998,N
7999,N
8000,N
8001,N
8002,N
8003,N
8004,N
8005,N
8006,N
8007,N
8008,N
8009,N
8011,N
8012,N
8013,N
8014,N
8015,N
8016,N
8017,N
8018,N
8019,N
8020,N
8021,N
8022,N
8023,N
8024,N
8025,N
8026,N
8027,N
8028,N
8029,N
8030,N
8031,N
8032,N
8033,N
8034,N
8035,N
8036,N
8037,N
8038,N
8039,N
8040,N
8041,N
8042,N
8043,N
8044,N
8045,N
8046,N
8047,N
8048,N
8049,N
8050,N
8051,N
8052,N
8053,N
8054,N
8055,N
8056,N
8057,N
8058,N
8059,N
8060,N
8061,N
8062,N
8063,N
8064,N
8065,N
8066,N
8067,N
8068,N
8070,N
8071,N
8072,N
8073,N
8074,N
8075,N
8076,N
8077,N
8078,N
8079,N
8080,N
8081,N
8082,N
8083,N
8084,N
8085,N
8086,N
8087,N
8088,N
8089,N
8090,N
8091,N
8092,N
8093,N
8094,N
8095,N
8096,N
8097,N
8098,N
8099,N
8100,N
8101,N
8102,N
8103,N
8105,N
8106,N
8107,N
8108,N
8109,N
8110,N
8111,N
8112,N
8113,N
8114,N
8115,N
8116,N
8117,N
8118,N
8119,N
8120,N
8121,N
8122,N
8123,N
8124,N
8125,N
8126,N
8127,N
8128,N
